customer_id,credit_score,geography,gender,age,tenure,balance,num_of_products,has_credit_card,is_active_member,estimated_salary,attrition_flag,digital_usage_proxy,complaints_last_6m
15575399,480,France,Female,42,1,152160.21,2,1,0,101778.9,0,2,0
15581871,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0,13,2
15790204,663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,6,1
15771856,632,Spain,Female,32,1,0.0,2,1,0,19525.65,0,7,0
15761763,845,France,Male,33,8,164385.53,1,1,0,150664.97,0,11,0
15698031,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0,2,2
15789611,568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1,5,4
15770711,766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0,12,0
15791191,633,France,Male,59,2,103996.74,1,1,1,103159.11,0,16,0
15615931,746,France,Female,37,4,0.0,2,0,1,171039.56,0,22,0
15738627,768,France,Male,25,6,0.0,2,1,1,21215.67,0,14,0
15571476,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,4,2
15575486,529,France,Female,27,1,0.0,2,1,1,37769.98,0,11,0
15695168,625,France,Male,39,2,0.0,2,1,0,100403.05,0,6,1
15735221,697,France,Female,42,10,0.0,2,1,0,61312.15,0,6,1
15664734,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0,20,0
15700511,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,11,0
15617252,697,France,Female,33,1,87347.7,1,1,0,172524.51,0,6,1
15703292,573,France,Male,26,8,86270.93,2,1,1,90177.3,0,17,0
15761132,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,19,0
15764170,647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1,6,0
15770255,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,11,0
15576706,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,13,0
15718765,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1,5,1
15631848,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,19,0
15624820,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1,2,1
15802009,770,France,Female,33,6,0.0,2,1,1,126131.9,0,20,4
15714567,568,Spain,Female,26,6,0.0,2,0,0,166495.2,0,4,1
15713347,577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0,2,2
15568904,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0,15,0
15681509,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,21,0
15777923,544,France,Female,45,6,0.0,2,0,1,151401.33,0,12,0
15759290,620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,5,0
15807993,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1,9,0
15568032,757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,7,0
15789095,775,Spain,Male,30,4,0.0,2,0,1,57461.13,0,12,0
15590177,718,France,Female,44,1,133866.22,1,0,1,139049.24,0,18,1
15782591,690,France,Male,35,6,112689.95,1,1,0,176962.31,0,5,2
15696539,613,France,Female,21,7,105627.95,1,1,1,36560.51,0,7,1
15661903,699,France,Female,43,3,80764.03,1,1,0,199378.58,1,6,2
15645511,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1,15,1
15590320,850,France,Male,66,4,0.0,2,0,1,64350.8,0,11,2
15775116,581,France,Male,31,3,0.0,2,0,0,89040.61,0,4,0
15716728,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,18,0
15570931,620,France,Male,61,5,0.0,1,0,0,31641.52,1,4,2
15784099,726,France,Female,38,5,126875.62,1,1,0,128052.29,0,10,1
15716276,709,France,Female,34,2,111669.68,1,1,0,57029.66,0,5,1
15757931,804,France,Male,24,3,0.0,2,1,0,173195.33,0,2,1
15786078,850,France,Female,28,9,0.0,2,1,0,185821.41,0,5,3
15613102,670,France,Female,31,2,57530.06,1,1,1,181893.31,1,18,1
15711352,841,France,Female,31,3,162701.65,2,1,1,126794.56,0,18,0
15771383,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,4,0
15801218,675,France,Male,49,8,135133.39,1,0,1,179521.24,1,11,1
15730673,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,5,1
15626795,672,France,Female,40,3,0.0,1,1,0,113171.61,1,3,2
15705765,581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,3,0
15654067,584,Spain,Female,29,4,0.0,2,1,0,88866.92,0,3,1
15644212,644,Spain,Male,28,0,0.0,2,1,0,119419.37,0,1,0
15734311,661,France,Female,27,3,0.0,2,1,1,76889.79,0,28,0
15637644,667,France,Female,24,4,0.0,2,0,1,34335.55,0,6,0
15751336,630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,18,0
15691808,656,France,Male,43,7,134919.85,1,1,0,194691.95,0,4,0
15626474,686,France,Female,31,1,0.0,2,1,0,4802.25,0,5,2
15602811,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,5,0
15625944,664,France,Male,58,5,98668.18,1,1,1,60887.58,0,12,1
15566211,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,5,1
15606076,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,9,1
15614215,717,France,Male,53,6,0.0,2,0,1,97614.87,0,13,2
15713479,656,France,Male,35,6,0.0,2,1,0,1485.27,0,4,0
15796480,687,France,Female,31,2,0.0,2,0,1,145411.39,0,13,1
15704987,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,5,0
15749328,697,France,Female,45,1,0.0,2,1,0,46807.62,1,5,1
15808621,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0,16,2
15601627,587,France,Male,33,8,148163.57,1,0,0,122925.4,0,6,0
15665177,613,France,Male,44,3,0.0,2,0,1,136491.72,0,13,1
15747960,733,France,Male,33,3,0.0,1,1,1,7666.73,0,9,0
15806546,517,Spain,Male,46,4,0.0,1,1,0,22372.78,0,4,0
15589715,584,France,Female,66,5,0.0,1,1,0,49553.38,1,7,6
15800049,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,17,2
15601030,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,14,0
15702462,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1,14,0
15572374,733,Spain,Male,36,1,0.0,2,0,1,108377.82,0,11,0
15766734,430,France,Male,31,5,0.0,1,1,0,95655.16,0,9,0
15772329,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,1,1
15692819,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,5,0
15580249,502,France,Male,45,0,0.0,1,0,0,84663.21,0,4,2
15798885,585,France,Male,56,4,138227.19,2,1,1,55287.84,0,9,0
15673223,626,France,Male,44,10,0.0,2,0,0,164287.86,0,7,1
15770995,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0,5,1
15720071,535,France,Female,49,3,0.0,1,0,0,61820.41,1,5,2
15781589,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,8,0
15808182,478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0,8,0
15743007,643,France,Female,45,4,45144.43,1,1,0,60917.24,1,3,1
15615797,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,13,1
15661249,699,France,Male,53,4,0.0,2,0,1,111307.98,0,16,0
15809847,668,France,Male,46,0,0.0,2,0,0,29388.02,0,2,0
15606436,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,7,0
15699325,555,Germany,Female,62,10,114822.64,1,0,1,8444.5,0,9,0
15761018,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,8,2
15567335,559,France,Female,42,7,0.0,2,1,1,190040.29,0,19,0
15711251,514,France,Male,45,1,178827.79,1,1,0,60375.18,0,5,1
15801863,521,France,Female,32,2,136555.01,2,1,1,129353.21,0,13,2
15672912,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,6,2
15707505,699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,5,1
15778915,737,France,Female,32,7,128551.36,2,0,1,189402.71,0,16,1
15723064,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0,3,0
15594864,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0,16,1
15679991,524,France,Female,28,7,0.0,2,0,1,147100.72,0,11,1
15799128,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,21,0
15685300,603,France,Male,35,6,128993.76,2,1,0,130483.56,0,3,2
15813850,720,France,Male,52,7,0.0,1,1,1,14781.12,0,12,0
15778049,633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,3,1
15811594,660,Spain,Female,28,3,128929.88,1,1,1,198069.71,0,13,0
15593496,526,Spain,Female,36,5,91132.18,1,0,0,58111.71,0,10,1
15637829,691,France,Female,34,7,0.0,2,0,1,161559.12,0,9,1
15805260,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,4,1
15566380,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0,11,0
15738148,465,France,Female,51,8,122522.32,1,0,0,181297.65,1,3,2
15638269,597,France,Male,67,2,0.0,2,0,1,108645.85,0,11,0
15580956,683,Germany,Female,43,4,115888.04,1,1,1,117349.19,1,7,2
15567991,794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0,4,2
15594340,569,France,Male,41,4,120243.49,1,1,0,163150.03,1,5,1
15805151,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0,17,0
15684103,674,France,Female,26,10,0.0,2,1,1,138423.1,0,13,0
15653521,850,Germany,Female,40,7,104449.8,1,1,1,747.88,0,13,1
15599433,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0,9,1
15628886,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1,15,2
15806447,690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0,11,0
15609987,755,France,Male,42,2,119919.12,1,1,0,156868.21,0,4,1
15664214,670,France,Male,33,2,141204.65,2,1,0,76257.46,0,2,1
15592229,713,France,Female,52,0,185891.54,1,1,1,46369.57,1,14,1
15622182,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,5,0
15703793,738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1,4,3
15769246,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,11,2
15724876,560,France,Female,38,5,83714.41,1,1,1,33245.97,0,15,0
15574206,718,France,Female,37,7,0.0,2,1,1,55100.09,0,11,0
15759244,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,17,1
15569249,576,France,Female,55,6,44582.07,3,0,1,67539.85,1,17,3
15638149,528,France,Male,37,6,103772.45,1,1,0,197111.99,0,4,0
15591724,560,France,Female,44,5,143244.97,1,1,0,98661.27,0,6,1
15762110,628,France,Male,37,0,0.0,2,1,1,171707.93,0,11,0
15707114,831,France,Male,30,2,0.0,2,0,1,3430.38,0,15,0
15689322,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0,7,0
15632816,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0,17,0
15714080,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0,3,1
15646161,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0,14,1
15649423,580,France,Female,35,8,0.0,2,0,1,10357.03,0,16,1
15580805,655,France,Male,27,10,0.0,2,1,0,51620.94,0,8,0
15628170,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,6,0
15600700,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0,7,0
15609176,688,France,Female,32,5,0.0,2,0,1,177607.77,0,12,1
15772009,664,France,Female,41,5,0.0,1,1,1,152054.33,0,17,0
15684995,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,17,0
15730448,538,Germany,Male,25,5,62482.95,1,1,1,102758.43,0,11,1
15815070,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0,7,1
15651713,684,France,Male,45,6,148071.39,1,1,0,183575.01,0,5,1
15692207,609,France,Female,53,6,0.0,2,1,1,124218.27,0,13,2
15723488,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,10,1
15611800,624,France,Female,62,7,125163.62,2,1,1,151411.5,0,22,0
15757607,623,France,Male,45,0,0.0,1,1,0,196533.72,1,6,2
15609299,595,France,Male,29,6,150685.79,1,1,0,87771.06,0,8,1
15636767,665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,17,1
15720676,700,France,Female,37,7,0.0,2,1,0,17040.82,0,5,0
15672432,594,France,Female,53,4,0.0,1,1,0,5408.74,1,3,1
15662908,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,13,2
15694209,484,France,Female,32,3,0.0,2,1,1,139390.99,0,5,1
15584091,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,1,5,1
15699523,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0,5,1
15609510,669,France,Male,45,7,149364.58,1,0,1,173454.07,0,12,0
15793425,560,Spain,Female,33,9,0.0,1,0,1,183358.21,0,12,0
15598884,650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,11,0
15594556,619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,11,0
15640268,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0,11,0
15668472,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0,2,1
15658169,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,6,1
15790379,629,Germany,Male,28,8,108601.0,1,1,1,119647.7,0,12,0
15738166,596,France,Female,39,10,86546.29,1,0,1,131768.98,0,20,1
15661330,754,France,Male,37,6,0.0,1,1,1,116141.72,0,19,0
15709412,776,Spain,Male,30,6,0.0,2,0,1,63908.86,0,11,1
15629551,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0,17,1
15602812,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,8,0
15724336,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0,1,1
15742442,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0,15,0
15742009,489,Spain,Male,58,4,0.0,2,1,1,191419.32,0,16,1
15572051,721,France,Male,40,3,0.0,1,1,1,144874.67,0,15,0
15591509,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,1,0
15572956,683,France,Male,36,5,115350.63,1,1,1,122305.91,0,13,0
15707132,465,France,Male,33,5,0.0,2,0,1,78698.09,0,22,0
15621457,850,France,Male,27,6,96654.72,2,0,0,152740.16,0,4,0
15577423,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1,3,3
15659105,669,France,Female,47,9,61196.54,1,1,0,58170.24,0,2,0
15615670,762,France,Male,36,5,119547.46,1,1,1,42693.65,0,13,0
15573798,448,France,Female,36,6,83947.12,2,1,0,81999.53,0,3,2
15624186,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0,16,1
15569590,601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1,6,2
15649430,723,France,Male,28,4,0.0,2,1,1,123885.88,0,16,1
15655229,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,12,0
15565714,601,France,Male,47,1,64430.06,2,0,1,96517.97,0,22,1
15766787,707,France,Female,35,9,0.0,2,1,1,70403.65,0,14,2
15700424,461,France,Female,35,5,0.0,1,1,1,54209.02,0,12,0
15795079,596,Spain,Male,67,6,0.0,2,1,1,138350.74,0,22,2
15606855,730,Spain,Male,26,6,0.0,2,1,1,185808.7,0,15,0
15767598,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0,11,2
15759298,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0,12,0
15687491,817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1,7,2
15801351,583,France,Male,40,3,0.0,2,1,0,47728.0,0,7,1
15566467,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,16,2
15640667,662,France,Female,41,4,0.0,2,1,0,126551.48,0,7,1
15766064,559,France,Male,33,9,111060.05,2,1,0,110371.84,0,11,0
15599301,538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0,12,1
15779059,670,France,Female,38,4,119624.54,2,1,1,110472.12,0,12,0
15616530,638,France,Male,36,6,188455.19,1,0,0,47031.4,1,8,2
15610781,702,France,Female,29,10,88378.6,1,1,0,88550.28,0,8,0
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0,5,0
15594898,731,France,Male,43,2,0.0,1,1,1,170034.95,1,13,4
15679307,559,France,Female,43,1,0.0,1,0,1,86634.3,0,18,1
15569438,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,10,0
15589017,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,5,2
15734626,652,Spain,Female,36,1,0.0,2,1,1,19302.78,0,5,1
15753213,604,France,Female,34,7,0.0,2,1,0,193021.49,0,5,2
15573851,735,France,Female,38,1,0.0,3,0,0,92220.12,1,8,1
15749019,545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0,10,1
15664227,506,Germany,Male,28,8,53053.76,1,0,1,24577.34,0,9,0
15709523,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,6,0
15621546,620,France,Female,33,9,127638.35,1,1,1,192717.57,0,14,1
15734987,658,France,Female,43,7,140260.36,2,1,0,2748.72,0,8,3
15653222,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0,7,0
15706021,665,France,Female,34,1,96645.54,2,0,0,171413.66,0,5,0
15782311,529,France,Male,28,9,0.0,2,1,1,52545.24,0,15,0
15697127,543,France,Female,31,2,147674.26,1,1,1,16658.76,0,24,0
15630328,635,France,Female,48,8,130796.33,2,1,1,43250.3,0,7,0
15672357,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,4,1
15759872,625,France,Male,22,9,0.0,2,1,0,157072.91,0,3,1
15634373,764,France,Male,30,5,0.0,2,0,1,105155.66,0,15,2
15625675,569,France,Male,36,1,67087.69,1,1,0,154775.7,0,9,0
15742369,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0,18,1
15583049,643,Germany,Female,34,7,160426.07,1,0,1,188533.11,0,8,2
15627848,683,France,Male,38,7,109346.13,2,1,0,102665.92,0,4,0
15615575,722,France,Male,34,8,0.0,2,1,1,133447.49,0,7,0
15692744,512,France,Male,36,4,152169.12,2,0,0,38629.3,1,5,2
15596339,422,France,Male,54,3,140014.42,1,0,1,86350.97,0,11,1
15780654,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0,13,1
15698791,679,France,Male,45,3,146758.24,1,1,0,48466.89,0,3,0
15655590,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,5,1
15669783,586,France,Female,60,3,47020.65,2,0,1,63241.21,1,15,0
15770091,643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0,7,1
15679249,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,5,5
15712584,670,France,Female,33,7,0.0,2,1,1,88187.81,0,17,0
15611318,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1,5,0
15640686,700,France,Male,46,5,95872.86,1,1,0,98273.01,1,4,1
15630466,797,France,Male,45,8,0.0,1,0,0,125110.02,0,5,0
15809509,699,France,Male,29,3,125689.29,1,1,1,151623.71,0,10,0
15694829,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,14,0
15672983,678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0,3,0
15769216,601,France,Female,43,2,0.0,1,1,0,49713.87,1,1,3
15785488,701,Spain,Female,39,9,0.0,2,1,1,110043.88,0,8,1
15731330,652,Spain,Female,40,7,100471.34,1,1,1,124550.88,0,10,1
15709511,622,France,Male,43,8,0.0,2,1,0,100618.17,0,3,1
15725036,709,France,Male,42,9,118546.71,1,0,1,77142.85,0,14,0
15728224,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1,7,3
15766172,541,France,Male,34,3,128743.55,1,1,0,134851.12,0,8,0
15700937,767,Spain,Female,24,5,0.0,2,1,1,67445.85,0,8,0
15647890,691,France,Male,37,9,149405.18,1,1,1,146411.6,0,12,3
15571284,756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0,17,1
15768342,718,France,Male,52,8,79475.3,3,1,1,32421.32,1,14,3
15581229,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0,12,0
15713853,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,14,0
15595557,798,France,Male,22,8,0.0,2,1,0,107615.43,0,7,0
15753969,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0,10,2
15708236,491,France,Female,72,6,91285.22,1,1,1,7032.95,0,13,0
15585362,749,France,Female,60,6,0.0,1,1,0,17978.68,1,4,1
15616709,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0,6,0
15770345,559,Spain,Female,31,1,139183.06,1,0,1,143360.56,0,10,1
15732740,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0,2,0
15659656,849,France,Male,35,4,110837.73,1,0,0,126419.8,0,4,0
15758639,641,France,Male,37,7,0.0,2,1,0,75248.3,0,5,1
15792328,475,France,Male,39,6,0.0,1,1,1,56999.9,1,20,2
15728829,509,France,Male,18,7,102983.91,1,1,0,171770.58,0,7,0
15655123,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,5,0
15632256,541,France,Male,29,7,127504.57,1,0,0,86173.92,0,3,0
15809585,646,France,Male,38,7,0.0,2,1,0,1528.4,0,7,0
15755825,666,France,Male,39,10,0.0,2,1,0,102999.33,0,6,0
15628308,850,France,Female,24,6,0.0,2,1,1,13159.9,0,10,0
15733842,597,France,Female,24,1,103219.47,1,1,0,60420.07,0,4,1
15678572,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,7,0
15757408,655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1,14,5
15576111,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,8,0
15723013,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0,11,0
15671514,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0,21,0
15680895,627,Spain,Female,35,7,0.0,1,1,0,187718.26,0,3,1
15808223,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,9,1
15737814,622,France,Male,41,2,127087.06,1,1,0,102402.91,1,8,4
15810826,624,France,Male,36,6,0.0,2,0,0,84749.96,0,9,1
15608726,663,France,Male,24,7,0.0,2,1,1,166310.82,0,14,1
15774630,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0,12,0
15811343,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,4,0
15692291,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,6,3
15647203,750,France,Female,35,3,0.0,1,1,0,191520.5,0,3,0
15730447,629,France,Female,49,4,0.0,2,1,1,196335.48,0,14,0
15625501,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,3,5
15801293,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0,10,1
15721740,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,26,2
15612193,762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0,5,0
15722404,445,France,Female,30,3,0.0,2,1,1,127939.19,0,7,1
15668235,614,France,Female,41,3,123475.04,1,1,1,179227.52,0,13,0
15669326,658,France,Male,44,2,168396.34,1,1,1,14178.73,0,12,1
15702464,549,France,Female,34,4,0.0,2,0,0,139463.57,0,7,0
15796114,594,France,Female,34,7,141525.55,1,0,0,9443.15,0,4,1
15714575,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1,9,3
15729908,411,France,Female,36,10,0.0,1,0,0,120694.35,0,6,0
15750299,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,15,0
15666252,706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,14,1
15710456,607,France,Female,27,2,0.0,2,1,0,63495.86,0,3,0
15765266,615,France,Male,32,1,0.0,2,0,0,2139.25,0,5,0
15611029,488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,5,1
15641860,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1,7,0
15604130,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0,2,0
15598275,709,France,Female,32,7,0.0,2,1,1,199418.02,0,8,1
15763093,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,5,0
15609083,544,France,Female,26,6,0.0,1,1,0,100200.4,1,6,0
15641490,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0,3,0
15704629,582,France,Female,32,1,116409.55,1,0,1,152790.92,0,20,0
15787318,537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1,4,1
15730810,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0,14,0
15677739,562,France,Male,36,6,0.0,2,1,0,32845.32,0,4,0
15758831,754,France,Male,39,3,74896.33,1,0,0,34430.16,0,3,2
15631709,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0,2,0
15624781,672,France,Female,34,1,142151.75,2,1,1,168753.34,0,6,0
15689661,663,France,Male,22,6,0.0,2,0,1,131827.15,0,17,1
15566543,573,Spain,Male,44,9,0.0,2,1,0,107124.17,0,9,0
15792176,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0,14,2
15661433,519,France,Male,34,5,0.0,1,1,0,68479.6,0,8,2
15599268,584,Spain,Male,32,5,0.0,2,1,0,10956.82,0,5,0
15715667,850,France,Female,32,7,0.0,2,0,0,155227.0,0,4,2
15666856,774,France,Male,49,1,142767.39,1,1,1,8214.41,0,17,1
15802758,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,6,2
15774098,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0,22,1
15644621,597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0,6,0
15788659,695,France,Male,46,4,0.0,2,1,1,137537.22,0,13,0
15732943,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,5,2
15752953,634,France,Male,45,9,0.0,2,0,0,17622.82,0,3,0
15809872,650,France,Male,32,2,84906.45,1,1,0,163216.48,0,4,1
15680405,685,France,Male,40,2,168001.34,2,1,1,167400.29,0,13,0
15681075,682,France,Female,58,1,0.0,1,1,1,706.5,0,13,0
15806837,669,France,Male,37,4,0.0,1,1,0,132540.33,0,5,0
15718673,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0,5,0
15654878,450,France,Male,29,7,117199.8,1,1,1,43480.63,0,20,0
15700801,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,14,4
15671334,527,France,Male,31,4,0.0,1,1,0,169361.89,0,3,0
15623730,792,France,Male,34,1,0.0,1,0,1,86330.32,0,13,0
15665088,531,France,Female,42,2,0.0,2,0,1,90537.47,0,15,2
15735025,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0,10,1
15602979,751,France,Male,29,1,135536.5,1,1,0,66825.33,0,0,1
15754577,556,France,Female,51,8,61354.14,1,1,0,198810.65,1,5,4
15624180,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,19,1
15700383,763,France,Female,35,7,115651.6,2,1,1,104706.29,0,17,0
15714832,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0,0,0
15801699,436,Spain,Male,43,5,0.0,2,1,1,35687.43,0,14,0
15597930,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,6,2
15688563,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,4,0
15690733,608,Spain,Male,45,4,0.0,2,0,0,36697.48,1,6,2
15626507,558,France,Male,27,1,152283.39,1,1,0,183271.15,0,3,2
15585855,679,France,Male,40,1,0.0,1,1,1,16897.19,0,7,0
15599829,577,France,Female,35,10,0.0,2,1,1,25161.61,0,15,0
15579969,683,France,Female,32,9,0.0,2,1,1,24991.92,0,14,1
15714689,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0,12,0
15795878,636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,13,0
15810460,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1,16,3
15600781,699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0,6,0
15796343,707,France,Female,31,2,82787.93,2,0,0,91423.69,0,4,0
